repositorio,caminho_arquivo,nome_arquivo,keyword,timestamp,file_origem,linha,coluna,data_analise
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor-par-impar.json,vetor-par-impar.json,prompt,2026-03-12 21:50:29,vetor-par-impar.js,3,22,2026-04-01T08:13:07.906599
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor-par-impar.json,vetor-par-impar.json,prompt,2026-03-12 21:56:37,vetor-par-impar.js,2,19,2026-04-01T08:13:07.906601
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor-par-impar.json,vetor-par-impar.json,const,2026-03-12 21:58:51,vetor-par-impar.js,3,5,2026-04-01T08:13:07.906603
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor-par-impar.json,vetor-par-impar.json,prompt,2026-03-12 22:03:08,vetor-par-impar.js,5,27,2026-04-01T08:13:07.906604
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor-par-impar.json,vetor-par-impar.json,var,2026-03-12 22:05:58,vetor-par-impar.js,7,9,2026-04-01T08:13:07.906605
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor-par-impar.json,vetor-par-impar.json,else,2026-03-12 22:07:02,vetor-par-impar.js,10,5,2026-04-01T08:13:07.906607
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor-par-impar.json,vetor-par-impar.json,for,2026-03-12 22:08:53,vetor-par-impar.js,16,1,2026-04-01T08:13:07.906608
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor-par-impar.json,vetor-par-impar.json,for,2026-03-12 22:11:53,vetor-par-impar.js,20,1,2026-04-01T08:13:07.906609
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/supermercado_revisão.json,supermercado_revisão.json,prompt,2026-03-24 21:48:54,supermercado_revisão.js,1,20,2026-04-01T08:13:07.906632
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/supermercado_revisão.json,supermercado_revisão.json,prompt,2026-03-24 22:02:56,supermercado_revisão.js,4,27,2026-04-01T08:13:07.906634
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/supermercado_revisão.json,supermercado_revisão.json,alert,2026-03-24 22:04:17,supermercado_revisão.js,7,1,2026-04-01T08:13:07.906636
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/idade.json,idade.json,prompt,2026-03-10 20:24:40,idade.js,1,20,2026-04-01T08:13:07.906667
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/idade.json,idade.json,prompt,2026-03-10 20:25:47,idade.js,1,20,2026-04-01T08:13:07.906669
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/idade.json,idade.json,if,2026-03-10 20:27:19,idade.js,2,1,2026-04-01T08:13:07.906671
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/idade.json,idade.json,alert,2026-03-10 20:27:43,idade.js,3,5,2026-04-01T08:13:07.906672
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/idade.json,idade.json,else,2026-03-10 20:28:39,idade.js,4,2,2026-04-01T08:13:07.906674
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/idade.json,idade.json,alert,2026-03-10 20:28:49,idade.js,5,5,2026-04-01T08:13:07.906675
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/espalhamentominimo.json,espalhamentominimo.json,const,2026-03-20 19:44:39,espalhamento minimo.js,1,1,2026-04-01T08:13:07.906692
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/espalhamentominimo.json,espalhamentominimo.json,for,2026-03-20 19:45:52,espalhamento minimo.js,2,1,2026-04-01T08:13:07.906693
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/espalhamentominimo.json,espalhamentominimo.json,length,2026-03-20 19:46:28,espalhamento minimo.js,2,23,2026-04-01T08:13:07.906695
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/espalhamentominimo.json,espalhamentominimo.json,max,2026-03-20 19:47:04,espalhamento minimo.js,3,18,2026-04-01T08:13:07.906696
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/espalhamentominimo.json,espalhamentominimo.json,alert,2026-03-20 19:49:07,espalhamento minimo.js,2,1,2026-04-01T08:13:07.906697
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/espalhamentominimo.json,espalhamentominimo.json,length,2026-03-20 19:50:16,espalhamento minimo.js,2,25,2026-04-01T08:13:07.906699
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/espalhamentominimo.json,espalhamentominimo.json,min,2026-03-20 19:55:01,espalhamentominimo.js,2,12,2026-04-01T08:13:07.906706
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/maiordetresmath.json,maiordetresmath.json,alert,2026-03-19 22:14:26,maiordetresmath.js,3,1,2026-04-01T08:13:07.906721
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/maiordetresmath.json,maiordetresmath.json,max,2026-03-19 22:15:44,maiordetresmath.js,3,12,2026-04-01T08:13:07.906722
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/caixa eletronico.json,caixa eletronico.json,prompt,2026-03-10 20:06:10,caixa eletronico.js,1,21,2026-04-01T08:13:07.906737
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/caixa eletronico.json,caixa eletronico.json,while,2026-03-10 20:09:27,caixa eletronico.js,4,1,2026-04-01T08:13:07.906739
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/caixa eletronico.json,caixa eletronico.json,alert,2026-03-10 20:10:52,caixa eletronico.js,5,5,2026-04-01T08:13:07.906740
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/caixa eletronico.json,caixa eletronico.json,while,2026-03-10 21:36:54,caixa eletronico.js,3,1,2026-04-01T08:13:07.906741
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/caixa eletronico.json,caixa eletronico.json,alert,2026-03-10 21:38:44,caixa eletronico.js,8,1,2026-04-01T08:13:07.906743
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,function,2026-03-25 20:41:28,Quick sort.js,1,1,2026-04-01T08:13:07.906766
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,if,2026-03-25 20:41:28,Quick sort.js,2,5,2026-04-01T08:13:07.906768
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,length,2026-03-25 20:41:28,Quick sort.js,2,13,2026-04-01T08:13:07.906769
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,return,2026-03-25 20:41:28,Quick sort.js,3,9,2026-04-01T08:13:07.906771
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,let,2026-03-25 20:41:28,Quick sort.js,6,5,2026-04-01T08:13:07.906772
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,length,2026-03-25 20:41:28,Quick sort.js,2,13,2026-04-01T08:13:07.906774
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,let,2026-03-25 20:41:28,Quick sort.js,6,5,2026-04-01T08:13:07.906781
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,let,2026-03-25 20:41:28,Quick sort.js,6,5,2026-04-01T08:13:07.906783
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,for,2026-03-25 20:41:28,Quick sort.js,10,5,2026-04-01T08:13:07.906785
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,let,2026-03-25 20:41:28,Quick sort.js,6,5,2026-04-01T08:13:07.906786
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,length,2026-03-25 20:41:28,Quick sort.js,2,13,2026-04-01T08:13:07.906788
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,if,2026-03-25 20:41:28,Quick sort.js,2,5,2026-04-01T08:13:07.906789
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,push,2026-03-25 20:41:28,Quick sort.js,12,22,2026-04-01T08:13:07.906791
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,else,2026-03-25 20:41:28,Quick sort.js,13,11,2026-04-01T08:13:07.906792
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,push,2026-03-25 20:41:28,Quick sort.js,12,22,2026-04-01T08:13:07.906794
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,return,2026-03-25 20:41:28,Quick sort.js,3,9,2026-04-01T08:13:07.906795
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,function,2026-03-25 20:44:39,Quick sort.js,1,1,2026-04-01T08:13:07.906797
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,length,2026-03-25 20:44:39,Quick sort.js,1,47,2026-04-01T08:13:07.906798
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,if,2026-03-25 20:44:39,Quick sort.js,2,5,2026-04-01T08:13:07.906799
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,let,2026-03-25 20:44:39,Quick sort.js,3,9,2026-04-01T08:13:07.906801
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,return,2026-03-25 20:44:39,Quick sort.js,7,5,2026-04-01T08:13:07.906802
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,function,2026-03-25 20:44:39,Quick sort.js,1,1,2026-04-01T08:13:07.906803
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,let,2026-03-25 20:44:39,Quick sort.js,3,9,2026-04-01T08:13:07.906805
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,let,2026-03-25 20:44:39,Quick sort.js,3,9,2026-04-01T08:13:07.906806
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,for,2026-03-25 20:44:39,Quick sort.js,14,5,2026-04-01T08:13:07.906808
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,let,2026-03-25 20:44:39,Quick sort.js,3,9,2026-04-01T08:13:07.906809
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,if,2026-03-25 20:44:39,Quick sort.js,2,5,2026-04-01T08:13:07.906812
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/Quick sort.json,Quick sort.json,return,2026-03-25 20:44:39,Quick sort.js,7,5,2026-04-01T08:13:07.906814
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/main.json,main.json,alert,2026-02-20 20:37:07,main.js,1,1,2026-04-01T08:13:07.906834
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/main.json,main.json,let,2026-02-20 20:39:38,main.js,1,1,2026-04-01T08:13:07.906835
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/main.json,main.json,prompt,2026-02-20 20:39:50,main.js,1,10,2026-04-01T08:13:07.906837
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/main.json,main.json,alert,2026-02-20 20:40:16,main.js,2,1,2026-04-01T08:13:07.906838
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/evento_revisão.json,evento_revisão.json,prompt,2026-03-24 21:30:00,evento_revisão.js,1,20,2026-04-01T08:13:07.906857
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/evento_revisão.json,evento_revisão.json,true,2026-03-24 21:30:41,evento_revisão.js,2,18,2026-04-01T08:13:07.906859
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/evento_revisão.json,evento_revisão.json,true,2026-03-24 21:31:45,evento_revisão.js,3,32,2026-04-01T08:13:07.906860
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/evento_revisão.json,evento_revisão.json,true,2026-03-24 21:31:55,evento_revisão.js,3,32,2026-04-01T08:13:07.906861
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/evento_revisão.json,evento_revisão.json,alert,2026-03-24 21:32:18,evento_revisão.js,4,5,2026-04-01T08:13:07.906863
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/evento_revisão.json,evento_revisão.json,else,2026-03-24 21:32:44,evento_revisão.js,5,2,2026-04-01T08:13:07.906864
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/evento_revisão.json,evento_revisão.json,alert,2026-03-24 21:32:48,evento_revisão.js,6,5,2026-04-01T08:13:07.906865
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/exercicio07.json,exercicio07.json,prompt,2026-03-10 19:33:59,exercicio07.js,2,17,2026-04-01T08:13:07.906882
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/exercicio07.json,exercicio07.json,while,2026-03-10 19:34:39,exercicio07.js,3,2,2026-04-01T08:13:07.906883
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/funcao.json,funcao.json,function,2026-03-26 20:17:56,funcao.js,1,1,2026-04-01T08:13:07.906902
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/funcao.json,funcao.json,function,2026-03-26 20:20:52,funcao.js,1,1,2026-04-01T08:13:07.906904
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/funcao.json,funcao.json,function,2026-03-26 20:29:50,funcao.js,1,1,2026-04-01T08:13:07.906905
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/funcao.json,funcao.json,const,2026-03-26 21:16:40,funcao.js,1,1,2026-04-01T08:13:07.906907
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/funcao.json,funcao.json,prompt,2026-03-26 21:17:23,funcao.js,2,23,2026-04-01T08:13:07.906909
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/funcao.json,funcao.json,function,2026-03-26 21:17:36,funcao.js,3,1,2026-04-01T08:13:07.906910
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/funcao.json,funcao.json,for,2026-03-26 21:18:20,funcao.js,4,5,2026-04-01T08:13:07.906912
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/funcao.json,funcao.json,prompt,2026-03-26 21:20:11,funcao.js,5,31,2026-04-01T08:13:07.906913
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/funcao.json,funcao.json,function,2026-03-26 21:22:44,funcao.js,8,1,2026-04-01T08:13:07.906915
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/funcao.json,funcao.json,for,2026-03-26 21:24:33,funcao.js,9,5,2026-04-01T08:13:07.906916
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/exercicio02.json,exercicio02.json,prompt,2026-02-24 22:10:34,exercicio02.js,1,18,2026-04-01T08:13:07.906930
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/exercicio02.json,exercicio02.json,prompt,2026-02-24 22:14:54,exercicio02.js,1,29,2026-04-01T08:13:07.906931
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/exercicio02.json,exercicio02.json,alert,2026-02-24 22:24:51,exercicio02.js,3,1,2026-04-01T08:13:07.906933
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/revisao_vetor.json,revisao_vetor.json,const,2026-03-26 19:35:59,revisao_vetor.js,1,1,2026-04-01T08:13:07.906954
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/revisao_vetor.json,revisao_vetor.json,prompt,2026-03-26 19:36:31,revisao_vetor.js,1,12,2026-04-01T08:13:07.906956
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/revisao_vetor.json,revisao_vetor.json,const,2026-03-26 19:37:00,revisao_vetor.js,2,1,2026-04-01T08:13:07.906958
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/revisao_vetor.json,revisao_vetor.json,prompt,2026-03-26 19:37:26,revisao_vetor.js,2,12,2026-04-01T08:13:07.906960
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/revisao_vetor.json,revisao_vetor.json,prompt,2026-03-26 19:39:12,revisao_vetor.js,1,12,2026-04-01T08:13:07.906962
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/revisao_vetor.json,revisao_vetor.json,prompt,2026-03-26 19:47:38,revisao_vetor.js,1,19,2026-04-01T08:13:07.906963
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/revisao_vetor.json,revisao_vetor.json,prompt,2026-03-26 19:48:48,revisao_vetor.js,1,11,2026-04-01T08:13:07.906965
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/revisao_vetor.json,revisao_vetor.json,prompt,2026-03-26 19:57:18,revisao_vetor.js,2,22,2026-04-01T08:13:07.906966
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/revisao_vetor.json,revisao_vetor.json,prompt,2026-03-26 19:58:53,revisao_vetor.js,4,24,2026-04-01T08:13:07.906967
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/revisao_vetor.json,revisao_vetor.json,for,2026-03-26 19:59:09,revisao_vetor.js,6,1,2026-04-01T08:13:07.906969
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor_tabuada.json,vetor_tabuada.json,const,2026-03-13 19:38:58,vetor_tabuada.js,1,1,2026-04-01T08:13:07.906985
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor_tabuada.json,vetor_tabuada.json,const,2026-03-13 19:39:30,vetor_tabuada.js,2,1,2026-04-01T08:13:07.906986
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor_tabuada.json,vetor_tabuada.json,prompt,2026-03-13 19:42:06,vetor_tabuada.js,3,22,2026-04-01T08:13:07.906988
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor_tabuada.json,vetor_tabuada.json,for,2026-03-13 19:57:05,vetor_tabuada.js,4,1,2026-04-01T08:13:07.906989
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/vetor_tabuada.json,vetor_tabuada.json,for,2026-03-13 19:59:50,vetor_tabuada.js,7,1,2026-04-01T08:13:07.906990
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/for.json,for.json,for,2026-02-20 21:26:56,for.js,1,1,2026-04-01T08:13:07.907003
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/for.json,for.json,for,2026-02-20 21:31:39,for.js,5,1,2026-04-01T08:13:07.907005
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/for.json,for.json,for,2026-02-20 21:35:45,for.js,9,1,2026-04-01T08:13:07.907006
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/espalhamento.json,espalhamento.json,console,2026-03-19 22:28:34,espalhamento.js,1,1,2026-04-01T08:13:07.907019
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/espalhamento.json,espalhamento.json,const,2026-03-19 22:28:41,espalhamento.js,1,1,2026-04-01T08:13:07.907021
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/espalhamento.json,espalhamento.json,alert,2026-03-19 22:29:25,espalhamento.js,2,1,2026-04-01T08:13:07.907022
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/espalhamento.json,espalhamento.json,max,2026-03-19 22:29:40,espalhamento.js,2,12,2026-04-01T08:13:07.907024
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/par-impar.json,par-impar.json,prompt,2026-02-27 19:41:19,par-impar.js,2,23,2026-04-01T08:13:07.907041
elenizarocha0411-cyber,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/elenizarocha0411-cyber/par-impar.json,par-impar.json,for,2026-02-27 19:42:12,par-impar.js,3,1,2026-04-01T08:13:07.907042
